doc_id,ocr_tokens,correct_tokens,labels
57,preserve,preserve,0
57,prlvate,private,1
57,enterprlse;,enterprise;,1
57,"flrst,","first,",1
57,enllst,enlist,1
57,the,the,0
57,partlclpatlon,participation,1
57,of,of,0
57,our,our,0
57,employees,employees,0
57,and,and,0
57,stockholders,stockholders,0
57,and.,"and,",1
57,"second,","second,",0
57,establlsh,establish,1
57,an,an,0
57,1nternal,internal,1
57,method,method,0
57,for,for,0
57,identifying,identifying,0
57,potentlal,potential,1
57,problem,problem,0
57,areas.,areas.,0
57,If,If,0
57,you,you,0
57,feel,feel,0
57,that,that,0
57,these,these,0
57,sugges*,sugges­,1
57,tlons,tions,1
57,have,have,0
57,"merlt,","merit,",1
57,the,the,0
57,Government,Government,0
57,Relatlons,Relations,1
57,Conmlttee,Conmittee,1
57,1:,is,1
57,ready,ready,0
57,to,to,0
57,work,work,0
57,Hlth,with,1
57,you,you,0
57,1n,in,1
57,deslgnlng,designing,1
57,a,a,0
57,model,model,0
57,program,program,0
57,whlch,which,1
57,you,you,0
57,can,can,0
57,adapt,adapt,0
57,to,to,0
57,your,your,0
57,own,own,0
57,operatlons.,operations.,1
57,1yy1,iyyi,1
57,I,I,0
57,I,I,0
57,1,i,1
57,1,i,1
57,1,i,1
58,0N,ON,1
58,The,The,0
58,Commlttee,Committee,1
58,new,new,0
58,levels.,levels.,0
58,Annual,Annual,0
58,operatlng,operating,1
58,and,and,0
58,malntenance,maintenance,1
58,costs,costs,0
58,would,would,0
58,be,be,0
58,1n,in,1
58,Draft,Draft,0
58,EPA,EPA,0
58,guldellne,guideline,1
58,documents,documents,0
58,indicate,indicate,0
58,estlmates,estimates,1
58,of,of,0
58,control,control,0
58,costs,costs,0
58,at,at,0
58,much,much,0
58,lower,lower,0
58,levels.,levels.,0
58,The,The,0
58,ated,ated,0
58,from,from,0
58,reallzlng,realizing,1
58,that,that,0
58,15,15,0
58,lbs/day,lbs/day,0
58,may,may,0
58,be,be,0
58,the,the,0
58,maxlmum,maximum,1
58,"allowed,","allowed,",0
58,The,The,0
58,study,study,0
58,has,has,0
58,been,been,0
58,deslgned,designed,1
58,to,to,0
58,ascertaln,ascertain,1
58,how,how,0
58,much,much,0
58,1:,it,1
58,Will,will,1
58,reach,reach,0
58,four,four,0
58,levels,levels,0
58,of,of,0
58,hourly,hourly,0
58,emlsslon,emission,1
58,rates,rates,0
58,and,and,0
58,four,four,0
58,levels,levels,0
58,of,of,0
58,dally,daily,1
58,rate,rate,0
58,limits.,limits.,0
58,The,The,0
58,study,study,0
58,will,will,0
58,yleld,yield,1
58,data,data,0
58,necessary,necessary,0
58,:9,to,1
58,e57,es­,1
58,tabllsh,tablish,1
58,the,the,0
58,relevant,relevant,0
58,costibeneflt,cost-benefit,1
58,correlatlons,correlations,1
58,needed,needed,0
58,to,to,0
58,deflne,define,1
58,the,the,0
58,cruclal,crucial,1
58,polnt,point,1
58,of,of,0
58,dlmlnlshlng,diminishing,1
58,return,return,0
58,and,and,0
58,the,the,0
58,cost,cost,0
58,effectlv,effectiv,1
58,ness,ness,0
58,of,of,0
58,at,at,0
58,least,least,0
58,four,four,0
58,baslc,basic,1
58,RACT,RACT,0
58,methods.,methods.,0
58,Data,Data,0
58,will,will,0
58,be,be,0
58,provlded,provided,1
58,by,by,0
58,MCA,MCA,0
58,member,member,0
58,company,company,0
58,plants.,plants.,0
58,Analysls,Analysis,1
58,Will,will,1
58,be,be,0
58,made,made,0
58,by,by,0
58,the,the,0
58,"contractor,","contractor,",0
58,1:,it,1
58,1:,is,1
58,expected,expected,0
58,that,that,0
58,about,about,0
58,sun,500,1
58,1nd1v1dual,individual,1
58,member,member,0
58,company,company,0
58,plant,plant,0
58,responses,responses,0
58,will,will,0
58,be,be,0
58,obtalned.,obtained.,1
58,Data,Data,0
58,for,for,0
58,analysls.,analysis.,1
58,Drlglnal,Original,1
58,data,data,0
58,sheets,sheets,0
58,will,will,0
58,not,not,0
58,be,be,0
58,copled,copied,1
58,and,and,0
58,Will,will,1
58,be,be,0
58,returned,returned,0
58,to,to,0
58,the,the,0
58,orlglnator,originator,1
58,after,after,0
58,the,the,0
58,study,study,0
58,15,is,1
58,complete.,complete.,0
58,Infori,Infor­,1
58,matlon,mation,1
58,Will,will,1
58,be,be,0
58,gathered,gathered,0
58,on,on,0
58,emlsslon,emission,1
58,characterlstlcs,characteristics,1
58,(flow,(flow,0
58,"Volume,","volume,",1
58,"composltlon,","composition,",1
58,"concentratlon,","concentration,",1
58,"solublllty,","solubility,",1
58,"etc.7,","etc.),",1
58,by,by,0
58,sources,sources,0
58,"(stacks,","(stacks,",0
58,Vents.,"vents,",1
58,rellefs.,"reliefs,",1
58,etc.7,etc.),1
58,accordlng,according,1
58,to,to,0
58,plant,plant,0
58,locatlon.,location.,1
58,Current,Current,0
58,levels,levels,0
58,of,of,0
58,"control,","control,",0
58,the,the,0
58,methods,methods,0
58,"employed,","employed,",0
58,and,and,0
58,the,the,0
58,costs,costs,0
58,will,will,0
58,be,be,0
58,stated.,stated.,0
58,Estlmates,Estimates,1
58,of,of,0
58,the,the,0
58,cost,cost,0
58,of,of,0
58,control,control,0
58,will,will,0
58,be,be,0
58,compared,compared,0
58,agalnst,against,1
58,known,known,0
58,situations,situations,0
58,to,to,0
58,Valldate,validate,1
58,overall,overall,0
58,estlmatlng,estimating,1
58,procedures.,procedures.,0
58,Manufatk,Manufac­,1
58,turers,turers,0
58,Will,will,1
58,be,be,0
58,1ntervlewed,interviewed,1
58,on,on,0
58,a,a,0
58,selected,selected,0
58,basls,basis,1
58,for,for,0
58,further,further,0
58,cr0557,cross­,1
58,comparlson,comparison,1
58,and,and,0
58,to,to,0
58,apply,apply,0
58,thelr,their,1
58,knowledge,knowledge,0
58,of,of,0
58,the,the,0
58,most,most,0
58,recent,recent,0
58,RACT.,RACT.,0
58,CMA,CMA,0
58,037070,037070,0
58,To,To,0
58,avold,avoid,1
58,dupllcatlon,duplication,1
58,of,of,0
58,"effort,","effort,",0
58,liaison,liaison,0
58,Hill,will,1
58,contlnue,continue,1
58,Hlth,with,1
58,other,other,0
58,"organlzatlons,","organizations,",1
58,such,such,0
58,as,as,0
58,the,the,0
58,Texas,Texas,0
58,Chemlcal,Chemical,1
58,"Councll,","Council,",1
58,con*,con­,1
58,There,There,0
58,15,is,1
58,llttle,little,1
58,doubt,doubt,0
58,as,as,0
58,to,to,0
58,EPA,EPA,0
58,dlrectlon..,direction..,1
58,EPA,EPA,0
58,conslders,considers,1
58,nearly,nearly,0
58,all,all,0
58,hydrocarbons,hydrocarbons,0
58,to,to,0
58,be,be,0
58,photochemlcal,photochemical,1
58,oxldant,oxidant,1
58,"precursors,","precursors,",0
58,regardless,regardless,0
58,of,of,0
58,thelr,their,1
58,relatlve,relative,1
58,photolytlc,photolytic,1
58,reactlvlty.,reactivity.,1
58,EPA,EPA,0
58,has,has,0
58,advlsed,advised,1
58,45,45,0
58,states,states,0
58,to,to,0
58,revlse,revise,1
58,thelr,their,1
58,State,State,0
58,Implementatlon,Implementation,1
58,Plans,Plans,0
58,attalnment,attainment,1
58,areas.,areas.,0
58,classed,classed,0
58,nonfattalnment,non-attainment,1
58,because,because,0
58,of,of,0
58,oxldant,oxidant,1
58,levels.,levels.,0
58,Major,Major,0
58,prof,pro­,1
58,does,does,0
58,not,not,0
58,permit,permit,0
58,new,new,0
58,sources,sources,0
58,1n,in,1
58,nonfattalnment,non-attainment,1
58,reglons.,regions.,1
58,EPA,EPA,0
58,has,has,0
58,also,also,0
58,announced,announced,0
58,a,a,0
58,goal,goal,0
58,of,of,0
58,90a,90%,1
58,reductlon,reduction,1
58,1n,in,1
58,hydrocarbon,hydrocarbon,0
58,Vapor,vapor,1
58,losses,losses,0
58,from,from,0
58,autos,autos,0
58,and,and,0
58,llght,light,1
58,trucks.,trucks.,0
58,"Currently,","Currently,",0
58,there,there,0
58,15,is,1
58,no,no,0
58,1ndustry,industry,1
58,data,data,0
58,for,for,0
58,development,development,0
58,of,of,0
58,ratlonal,rational,1
58,regulatlons,regulations,1
58,or,or,0
58,workable,workable,0
58,guldellnes.,guidelines.,1
58,Th1:,This,1
58,study,study,0
58,15,is,1
58,"in,",in­,1
58,tended,tended,0
58,to,to,0
58,deflne,define,1
58,the,the,0
58,cost,cost,0
58,parameters,parameters,0
58,so,so,0
58,that,that,0
58,a,a,0
58,costibenflt,cost-benfit,1
58,35*,as­,1
58,sessment,sessment,0
58,can,can,0
58,be,be,0
58,related,related,0
58,to,to,0
58,the,the,0
58,results,results,0
58,of,of,0
58,Varylng,varying,1
58,levels,levels,0
58,of,of,0
58,con*,con­,1
58,trol,trol,0
58,and,and,0
58,dlfferent,different,1
58,strategles,strategies,1
58,that,that,0
58,could,could,0
58,be,be,0
58,employed,employed,0
58,to,to,0
58,reach,reach,0
58,them.,them.,0
58,Acceptance,Acceptance,0
58,of,of,0
58,the,the,0
58,project,project,0
58,proposal,proposal,0
58,1:,is,1
58,recommended.,recommended.,0
58,concurs.,concurs.,0
58,Staff,Staff,0
58,1,i,1
58,1:,it,1
58,MCA,MCA,0
58,1,i,1
58,c,f,1
58,c,f,1
58,CMA,CMA,0
58,037071,037071,0
58,I,I,0
59,Exhlblt,Exhibit,1
59,c,C,1
59,0N,ON,1
59,When,When,0
59,P.L.,P.L.,0
59,"917504,","91-604,",1
59,Clean,Clean,0
59,Alr,Air,1
59,Act,Act,0
59,Amendments,Amendments,0
59,of,of,0
59,"1970,","1970,",0
59,was,was,0
59,at,at,0
59,the,the,0
59,latest.,latest.,0
59,Tlmely,Timely,1
59,compllance,compliance,1
59,has,has,0
59,not,not,0
59,been,been,0
59,achleved,achieved,1
59,for,for,0
59,th,th,0
59,Dxldan-,Oxidant,1
59,(ozone7,(ozone),1
59,levels,levels,0
59,are,are,0
59,belng,being,1
59,exceeded,exceeded,0
59,1n,in,1
59,74,74,0
59,"reglons,","regions,",1
59,nearly,nearly,0
59,all,all,0
59,of,of,0
59,whlch,which,1
59,encompass,encompass,0
59,chemlcal,chemical,1
59,1ndustry,industry,1
59,concentratlons.,concentrations.,1
59,Even,Even,0
59,t,though,1
59,ough,observed,1
59,observed,high,1
59,high,ozone,1
59,ozone,concentrations,1
59,concentratlons,cannot,1
59,cannot,be,1
59,be,explained,1
59,moblle,mobile,1
59,and,and,0
59,statlonary,stationary,1
59,sources,sources,0
59,will,will,0
59,be,be,0
59,"requlred,","required,",1
59,1n,in,1
59,spite,spite,0
59,of,of,0
59,the,the,0
59,fact,fact,0
59,t,that,1
59,at,evidence,1
59,evldence,exists,1
59,exlsts,showing,1
59,showlng,that,1
59,that,such,1
59,such,will,1
59,will,not,1
59,not,necessarily,1
59,slte.,site.,1
59,r,r,0
59,com,commends,1
59,ends,a,1
59,a,study,1
59,study,to,1
59,to,assess,1
59,assess,the,1
59,the,relationship,1
59,relatlonshlp,between,1
59,between,hydrocarbon,1
59,The,The,0
59,s-udy,study,1
59,needs,needs,0
59,to,to,0
59,be,be,0
59,undertaken,undertaken,0
59,now,now,0
59,so,so,0
59,that,that,0
59,the,the,0
59,results,results,0
59,can,can,0
59,be,be,0
59,av.1lable,available,1
59,prior,prior,0
59,to,to,0
59,the,the,0
59,adoptlon,adoption,1
59,of,of,0
59,hydrocarbon,hydrocarbon,0
59,"controls,","controls,",0
59,ex*,ex­,1
59,Emlss,Emission,1
59,on,inventories,1
59,for,for,0
59,h,hydrocarbons,1
59,drocarbons,and,1
59,and,nitrogen,1
59,nltrogen,oxides,1
59,oxldes,will,1
59,Will,be,1
59,be,obtained,1
59,obtalned,for,1
59,for,recent,1
59,for,for,0
59,d-ta,data,1
59,reductlon,reduction,1
59,after,after,0
59,certlflcatlon,certification,1
59,of,of,0
59,the,the,0
59,baslc,basic,1
59,Valldlty,validity,1
59,of,of,0
59,rese,"resentative,",1
59,tatlve.,and,1
59,and,covers,1
59,covers,the,1
59,the,same,1
59,same,time,1
59,time,period,1
59,perlod,as,1
59,as,the,1
59,the,emission,1
59,data.,data.,0
59,Corr-latlons,Correlations,1
59,then,then,0
59,will,will,0
59,be,be,0
59,drawn,drawn,0
59,among,among,0
59,high,high,0
59,hourly,hourly,0
59,ozone,ozone,0
59,"Valu-s,","values,",1
59,thelr,their,1
59,"perslstence,","persistence,",1
59,annual,annual,0
59,average,average,0
59,concentratlon,concentration,1
59,of,of,0
59,made,made,0
59,of,of,0
59,unusual,unusual,0
59,eplsodes,episodes,1
59,and,and,0
59,partlcular,particular,1
59,attentlon,attention,1
59,Will,will,1
59,be,be,0
59,glven,given,1
59,sual,sual,0
59,eplsodes.,episodes.,1
59,trol,trol,0
59,strategles,strategies,1
59,would,would,0
59,have,have,0
59,worked,worked,0
59,to,to,0
59,reduce,reduce,0
59,ozone,ozone,0
59,levels,levels,0
59,1n,in,1
59,the,the,0
59,vm,vicinity,1
59,‘,where,1
59,1ty,control,1
59,where,was,1
59,control,imposed.,1
59,Reg,Regional,1
59,onal,differences,1
59,dlfferences,will,1
59,The,The,0
59,flnal,final,1
59,report,report,0
59,will,will,0
59,1nclude,include,1
59,data,data,0
59,descrlblng,describing,1
59,reglonal,regional,1
59,Vari,var­,1
59,lat,iations,1
59,ons,and,1
59,and,characteristic,1
59,characterlstlc,patterns,1
59,patterns,needed,1
59,needed,to,1
59,to,help,1
59,help,formulate,1
59,be,be,0
59,-xtended,extended,1
59,to,to,0
59,deflne,define,1
59,whlch,which,1
59,hydrocarbon,hydrocarbon,0
59,specles,species,1
59,need,need,0
59,to,to,0
59,be,be,0
59,con*,con­,1
59,tr-lled,trolled,1
59,flrst,first,1
59,or,or,0
59,"most,","most,",0
59,whether,whether,0
59,drastlc,drastic,1
59,reductlons,reductions,1
59,1n,in,1
59,auto,auto,0
59,trafflc,traffic,1
59,Va,varying,1
59,ylng,frequencies,1
59,frequencles,would,1
59,would,"be,",1
59,"be,",based,1
59,based,on,1
59,on,what,1
59,what,has,1
59,has,happened,1
59,happened,before.,1
59,Ac,Acceptance,1
59,eptance,of,1
59,of,the,1
59,the,proposed,1
59,proposed,study,1
59,study,is,1
59,15,recommended.,1
59,c-,concurs.,1
59,MIA,MCA,1
59,v,CMA,1
59,A,037073,1
60,FEBRUARY,FEBRUARY,0
60,"9,","8,",1
60,1977,1977,0
60,Control,Control,0
60,Act.,Act.,0
60,abbr,abbr,0
60,Vlated,viated,1
60,Vlews,views,1
60,on,on,0
60,baslc,basic,1
60,concepts.,concepts.,0
60,At,At,0
60,EPA,EPA,0
60,publlc,public,1
60,meetlngs,meetings,1
60,December,December,0
60,14,14,0
60,and,and,0
60,"15,","15,",0
60,prepared,prepared,0
60,statements,statements,0
60,were,were,0
60,read,read,0
60,before,before,0
60,an,an,0
60,Later.,"Later,",1
60,statements,statements,0
60,were,were,0
60,presented,presented,0
60,on,on,0
60,more,more,0
60,detalled,detailed,1
60,sectlons,sections,1
60,and,and,0
60,lssues,issues,1
60,of,of,0
60,the,the,0
60,law,law,0
60,before,before,0
60,smaller,smaller,0
60,EPA,EPA,0
60,sponsored,sponsored,0
60,meetlngs.,meetings.,1
60,In,In,0
60,"mldiJanuary,","mid-January,",1
60,MCA,MCA,0
60,Vlews,views,1
60,were,were,0
60,developed,developed,0
60,for,for,0
60,presentatlon,presentation,1
60,to,to,0
60,EPA,EPA,0
60,on,on,0
60,twelve,twelve,0
60,"""records","""records",0
60,and,and,0
60,"reports""","reports""",0
60,lssues,issues,1
60,dellneated,delineated,1
60,by,by,0
60,EPA.,EPA.,0
60,In,In,0
60,these,these,0
60,and,and,0
60,the,the,0
60,weekly,weekly,0
60,"meetlngs,","meetings,",1
60,the,the,0
60,Vlews,views,1
60,presented,presented,0
60,were,were,0
60,largely,largely,0
60,"tentatlve,","tentative,",1
60,but,but,0
60,1ncreaslngly,increasingly,1
60,convergent,convergent,0
60,I,I,0
60,on,on,0
60,workable,workable,0
60,understandlng,understanding,1
60,through,through,0
60,1nteractlon,interaction,1
60,Hlth,with,1
60,EPA.,EPA.,0
60,A5,As,1
60,EPA,EPA,0
60,further,further,0
60,clarlfles,clarifies,1
60,1:5,its,1
60,"strategles,","strategies,",1
60,thls,this,1
60,frequency,frequency,0
60,of,of,0
60,meetlngs,meetings,1
60,15,is,1
60,llkely,likely,1
60,m,to,1
60,"1ncrease,","increase,",1
60,to,to,0
60,complete,complete,0
60,luvplementatlon,implementation,1
60,1n,in,1
60,1977,1977,0
60,as,as,0
60,requlr,requir,1
60,d,d,0
60,by,by,0
60,law.,law.,0
60,“The,*The,1
60,results,results,0
60,of,of,0
60,these,these,0
60,sesslons,sessions,1
60,are,are,0
60,manlfest,manifest,1
60,1n,in,1
60,changed,changed,0
60,EPA,EPA,0
60,posltlons.,positions.,1
60,For,For,0
60,"example,","example,",0
60,EPA'S,EPA's,1
60,earller,earlier,1
60,preference,preference,0
60,for,for,0
60,a,a,0
60,51mple,simple,1
60,reflect,reflect,0
60,reallstlc,realistic,1
60,dlsslmllarltles,dissimilarities,1
60,between,between,0
60,dlverse,diverse,1
60,1ndustr1es,industries,1
60,and,and,0
60,diff,diff,0
60,rent,rent,0
60,stages,stages,0
60,1n,in,1
60,research.,research.,0
60,The,The,0
60,agreed,agreed,0
60,control,control,0
60,15,is,1
60,that,that,0
60,the,the,0
60,manufacture,manufacture,0
60,or,or,0
60,processlng,processing,1
60,of,of,0
60,such,such,0
60,Varled,varied,1
60,quantltles,quantities,1
60,be,be,0
60,supervlsed,supervised,1
60,by,by,0
60,professlonally,professionally,1
60,tralned,trained,1
60,personnel,personnel,0
60,1nformed,informed,1
60,about,about,0
60,the,the,0
60,health,health,0
60,and,and,0
60,safety,safety,0
60,aspects,aspects,0
60,of,of,0
60,the,the,0
60,speclflc,specific,1
60,materlal.,material.,1
60,the,the,0
60,procedure,procedure,0
60,for,for,0
60,dlstrlbutlon,distribution,1
60,or,or,0
60,dlsposal,disposal,1
60,of,of,0
60,plantiscale,plant-scale,1
60,trlal,trial,1
60,quantltles.,quantities.,1
60,Another,Another,0
60,example,example,0
60,of,of,0
60,progress,progress,0
60,15,is,1
60,EPA'S,EPA's,1
60,dropplng,dropping,1
60,1:5,its,1
60,proposal,proposal,0
60,that,that,0
60,impurities,impurities,0
60,of,of,0
60,substances,substances,0
60,be,be,0
60,reported,reported,0
60,Hlth,with,1
60,annual,annual,0
60,productlon,production,1
60,Volumes.,volumes.,1
60,The,The,0
60,EPA,EPA,0
60,staff,staff,0
60,flnally,finally,1
60,agreed,agreed,0
60,that,that,0
60,1::,its,1
60,proposal,proposal,0
60,would,would,0
60,not,not,0
60,meet,meet,0
60,cost/beneflt,cost/benefit,1
60,analysls.,analysis.,1
60,Perhaps,Perhaps,0
60,the,the,0
60,most,most,0
60,creatlve,creative,1
60,proposal,proposal,0
60,tentatlvely,tentatively,1
60,accepted,accepted,0
60,by,by,0
60,EPA,EPA,0
60,15,is,1
60,the,the,0
60,system,system,0
60,MCA,MCA,0
60,proposed,proposed,0
60,to,to,0
60,malntaln,maintain,1
60,confldentlallty,confidentiality,1
60,of,of,0
60,the,the,0
60,1dent1ty,identity,1
60,of,of,0
60,certaln,certain,1
60,substances,substances,0
60,consldered,considered,1
60,to,to,0
60,be,be,0
60,bona,bona,0
60,flde,fide,1
60,trade,trade,0
60,"secrets,","secrets,",0
60,codlng,coding,1
60,identities,identities,0
60,by,by,0
60,qualltatlve,qualitative,1
60,empirical,empirical,0
60,formula,formula,0
60,and,and,0
60,molecular,molecular,0
60,"welght,","weight,",1
60,thls,this,1
60,proposal,proposal,0
60,has,has,0
60,earned,earned,0
60,Inltlal,Initial,1
60,support,support,0
60,by,by,0
60,envlronmentallsts.,environmentalists.,1
60,shlp,ship,1
60,of,of,0
60,"thlrty,","thirty,",1
60,have,have,0
60,been,been,0
60,readlly,readily,1
60,accepted,accepted,0
60,at,at,0
60,work,work,0
60,group,group,0
60,"levels,","levels,",0
60,assurlng,assuring,1
60,effectlve,effective,1
60,MCA,MCA,0
60,representatlon,representation,1
60,1n,in,1
60,these,these,0
60,frequent,frequent,0
60,EPA,EPA,0
60,worklng,working,1
60,sesslons.,sessions.,1
60,The,The,0
60,January,January,0
60,lssue,issue,1
60,of,of,0
60,MCA,MCA,0
60,News,News,0
60,carrles,carries,1
60,a,a,0
60,story,story,0
60,exlstlng,existing,1
60,chemlcals.,chemicals.,1
60,"Slmultaneously,","Simultaneously,",1
60,three,three,0
60,reglonal,regional,1
60,semlnars,seminars,1
60,have,have,0
60,been,been,0
60,organlzed,organized,1
60,to,to,0
60,help,help,0
60,companles,companies,1
60,prepare,prepare,0
60,for,for,0
60,compllance.,compliance.,1
60,The,The,0
60,flrst,first,1
60,of,of,0
60,these,these,0
60,was,was,0
60,held,held,0
60,February,February,0
60,2,2,0
60,1n,in,1
60,"Phlladelphla,","Philadelphia,",1
60,Pennsylvanla,Pennsylvania,1
60,and,and,0
60,was,was,0
60,hlghly,highly,1
60,successful,successful,0
60,1n,in,1
60,terms,terms,0
60,of,of,0
60,attendance,attendance,0
60,and,and,0
60,of,of,0
60,the,the,0
60,number,number,0
60,of,of,0
60,searchlng,searching,1
60,questlons,questions,1
60,asked.,asked.,0
60,assoclates,associates,1
60,of,of,0
60,the,the,0
60,next,next,0
60,two,two,0
60,"meetlngs,","meetings,",1
60,February,February,0
60,23,23,0
60,at,at,0
60,St.,St.,0
60,"Louls,","Louis,",1
60,"Mlssourl,","Missouri,",1
60,and,and,0
60,March,March,0
60,10,10,0
60,at,at,0
60,San,San,0
60,"FranclsCD,","Francisco,",1
60,Callfornla.,California.,1
61,1dentlfy,identify,1
61,leglslatlve,legislative,1
61,lssues,issues,1
61,whlch,which,1
61,best,best,0
61,lend,lend,0
61,them?,them­,1
61,perspectlve;,perspective;,1
61,survey,survey,0
61,the,the,0
61,constltuent,constituent,1
61,contacts,contacts,0
61,Capabilities,capabilities,1
61,of,of,0
61,member,member,0
61,companles;,companies;,1
61,1dentlfy,identify,1
61,Congresslonal,Congressional,1
61,commlttees,committees,1
61,whlch,which,1
61,handle,handle,0
61,the,the,0
61,develop,develop,0
61,more,more,0
61,detalled,detailed,1
61,home,home,0
61,dlstrlct,district,1
61,data,data,0
61,on,on,0
61,Congressmen'who,Congressmen'who,0
61,serve,serve,0
61,on,on,0
61,key,key,0
61,commlttees;,committees;,1
61,develop,develop,0
61,a,a,0
61,Votlng,voting,1
61,record,record,0
61,evaluatlon,evaluation,1
61,of,of,0
61,key,key,0
61,mem*,mem­,1
61,bers,bers,0
61,of,of,0
61,Congress.,Congress.,0
61,supplement,Supplement,1
61,BY,BY,0
61,ROBERT,ROBERT,0
61,E.,E.,0
61,HAMPTON.,"HAMPTON,",1
61,CHAIRMAN,CHAIRMAN,0
61,GOVERNMENT,GOVERNMENT,0
61,RELATIONS,RELATIONS,0
61,COMMITTEE,COMMITTEE,0
61,AUGUST,AUGUST,0
61,"30,","30,",0
61,1992,1982,1
61,I,I,0
61,am,am,0
61,pleased,pleased,0
61,to,to,0
61,have,have,0
61,thls,this,1
61,opportunlty,opportunity,1
61,to,to,0
61,present,present,0
61,the,the,0
61,annual,annual,0
61,GRC,GRC,0
61,report.,report.,0
61,trlbuted,tributed,1
61,to,to,0
61,"you,","you,",0
61,partlcularly,particularly,1
61,Sectlon,Section,1
61,"v,","V,",1
61,1991,1981,1
61,7,-,1
61,92,82,1
61,Commlttee,Committee,1
61,Dbjectlves,Objectives,1
61,and,and,0
61,Progress;,Progress;,0
61,Sectlon,Section,1
61,"v1,","VI,",1
61,Keymen's,Keymen's,0
61,Report,Report,0
61,on,on,0
61,the,the,0
61,Substantlve,Substantive,1
61,Issues;,Issues;,0
61,and,and,0
61,Sectlon,Section,1
61,"v11,","VII,",1
61,Major,Major,0
61,Leglslatlve,Legislative,1
61,Issues,Issues,0
61,Tlmetables,Timetables,1
61,and,and,0
61,Priorities,Priorities,0
61,as,as,0
61,I,I,0
61,Will,will,1
61,not,not,0
61,cover,cover,0
61,these,these,0
61,matters,matters,0
61,1n,in,1
61,my,my,0
61,presentatlon.,presentation.,1
61,Last,Last,0
61,year,year,0
61,we,we,0
61,reported,reported,0
61,on,on,0
61,the,the,0
61,unpllcatlons,implications,1
